CVEGEO,water_availability,economic_output,n_industy,distance_ciit,dist_to_border_km,dist_min_ports,highways,dist_min_km,gen_min_km,rails,pv_mean_annual_kwh,wind_mean,rainfall,crime
30101,0,28.096,64,348.0975465,724.4427843,114.535059,1,62.50099333,72.09008856,0,1291.370039,0.852247715,1500,32
30103,13.283498,18.73,28,509.0508653,646.8406204,194.3571197,1,11.83357577,24.3995954,0,1427.150031,4.535160542,3000,11
30104,75.795175,21.219,80,200.2842712,464.5777772,44.14562637,1,38.28561005,36.23243977,0,1281.149997,19.91914177,2000,2
30106,12.233823,85.237,60,425.0853532,730.8061325,97.52234335,1,16.20500339,18.81169658,0,1293.194994,1.750540137,0,4
30102,75.816902,2693.64,402,476.9554108,678.9360749,141.0494325,1,32.69427304,49.81800939,0,1355.974969,19.09499168,2000,242
30108,61.060905,81328.251,578,158.5807358,382.2813127,48.61313169,1,38.0768308,42.26522273,1,1342.46999,8.274608612,2000,375
30193,0,76930.79,1779,338.6761902,637.6976183,9.434468648,1,11.10814207,3.907297972,1,1570.59499,156.1539001,1500,1774
30177,12.233823,13.633,19,427.4701295,728.4213562,106.9385925,1,13.70954274,14.78696457,1,1167.269983,3.241646528,0,21
30179,0,36.785,30,359.7005769,694.4549776,68.2010808,1,35.37199573,39.78845562,0,1540.665071,6.625056744,1500,4
30174,30.778398,3300.489,366,269.3330445,612.2884553,73.99669559,1,36.87948137,58.3226295,1,1477.519948,18.52815819,2000,158
30172,61.060905,45.167,100,146.3553391,419.394011,56.31198304,1,21.19000647,35.02880535,1,1411.820011,106.5211258,2000,24
30171,30.778398,12.113,18,307.0559159,693.3595231,114.6120395,1,30.31396402,53.93062423,0,1470.219955,2.88955307,2000,3
30170,12.840719,2.472,7,582.0458146,602.7279221,182.3454095,1,52.63413666,47.5641106,0,1247.569994,0.080074973,2500,7
30134,0,2166.172,29,364.5878785,678.2539674,46.78165957,1,39.79384295,38.14667644,1,1529.350021,7.426816463,1500,35
30001,72.661362,174.957,26,412.7127702,740.4377336,103.7862693,1,10.6193419,15.94274545,1,1378.240008,2.663863182,1500,25
30133,93.954487,277.412,173,737.54834,421.6568542,9.482354292,1,10.85465817,21.88213244,1,1456.350003,80.50174713,0,72
30132,72.661362,88.899,144,422.1980515,733.6934342,111.1947336,1,15.9041197,9.148304866,1,1438.464994,7.887192726,1500,34
30122,61.060905,89.471,294,197.9116882,448.9503602,27.3297933,1,36.13670598,20.15471719,0,1430.069994,119.926506,2000,4
30130,30.778398,130.852,266,156.509668,505.9087297,135.9670462,1,35.55303339,100.14115,0,1443.574972,35.22370148,2000,23
30129,7.447469,42.672,107,659.7737367,525,115.2396448,1,17.86400131,42.07970314,0,1454.159988,31.13345337,0,18
30125,0,1369.658,122,328.3158005,670.6854249,62.73366511,1,62.01541376,50.48968497,1,1468.394914,6.24766016,1500,45
30124,75.816902,393.976,571,517.7249635,638.1665222,180.2841005,1,31.58275919,47.89381099,0,1385.540001,27.74312973,1500,216
30127,0,26.177,34,355.51176,728.3422792,113.9202215,1,57.13221048,66.85138525,0,1340.279975,0.783547223,1500,14
30123,93.954487,9500.643,275,746.6316011,438.1421356,42.7168109,1,10.39037829,46.69258384,1,1448.685037,49.19244766,1000,185
30002,12.233823,25.185,154,419.4284989,726.6509371,91.91772626,1,13.2725089,13.23276534,0,1491.754961,26.85437202,0,3
30005,117.573638,4.804,19,251.2081528,562.531096,79.68566275,1,21.54635461,74.61848835,0,1482.264953,161.7671204,1500,2
30121,93.954487,49.897,52,685.4062043,470.4852814,54.76929194,1,50.03554573,68.71022931,1,1430.800028,65.03782654,1200,23
30119,30.778398,57.591,119,216.3208512,566.3056993,115.0071406,1,14.05843698,53.70248916,0,1479.709964,52.45515823,2000,12
30006,30.778398,15.63,24,335.4406922,723.5016588,131.8840957,1,56.44058664,67.91883421,1,1471.31505,4.256746292,600,40
30118,0,26500.957,686,336.3696244,712.1290758,109.2421951,1,56.4458811,77.1778618,1,1526.065085,14.2610321,2000,241
30096,12.233823,1.432,10,425.8427125,730.0487732,96.55734035,1,18.13931282,18.09626288,0,1253.774979,3.820552111,0,0
30095,12.233823,28.501,75,426.9726548,725.9940828,87.97097555,1,4.342580026,22.81173938,0,1249.760009,19.71884918,0,9
30094,17.028794,107.829,146,169.9116882,488.2640687,101.2860033,1,4.447080916,81.61882636,1,1417.660023,115.0571518,1200,54
30093,72.661362,20.524,64,413.3279938,729.923015,93.91340896,1,3.860563722,9.557434713,1,1452.700007,14.46123123,1500,21
30007,0,22.409,18,332.1736649,663.9991334,50.52186874,1,50.08126263,38.30762403,1,1534.459999,24.55536079,1000,2
30008,0,6.403,16,365.0264787,727.3128419,106.0997852,1,43.80439593,53.52344889,0,1392.839994,1.029296994,1500,12
30009,12.233823,158.241,120,412.2447327,711.2661608,74.09678228,1,17.98072439,16.83835665,0,1400.139987,14.2443161,1500,19
30071,0,1480.725,339,361.7422074,709.3839098,85.15745782,1,35.35357154,43.24940198,0,1426.419997,1.171298027,1500,90
30092,0,150.974,381,401.5411973,737.4671709,100.9581876,1,10.60810447,18.96402281,0,1372.399997,1.437205315,2000,49
30091,179.154991,298.094,90,101.627417,411.411255,95.50933582,1,59.00707178,51.01617743,1,1351.595025,53.25718689,2000,32
30090,0,16.397,28,318.5046174,630.9991334,25.7356303,1,22.71260757,17.13113261,0,1535.189946,95.91046906,1200,12
30089,61.060905,1622.846,222,159.6690476,415.5361467,43.51722687,1,21.21071107,22.32772896,1,1428.245039,96.1444397,0,47
30088,0,12.254,48,376.8721497,699.9108217,67.19946532,1,24.75995905,25.40509718,1,1531.540036,3.603128195,1200,2
30086,0,337.591,149,445.8965363,709.9949494,136.6636655,1,19.40513229,17.259364,0,1276.040019,0.598370254,600,54
30018,30.778398,0.918,4,343.7544007,731.8153673,133.5037513,1,65.39867924,77.16322705,0,1576.800063,7.393139362,600,11
30035,12.840719,29.206,89,645.648845,510.2426407,96.72431708,1,58.4543296,86.65948634,0,1278.230034,12.03454494,1500,8
30036,12.233823,48.453,75,421.9848481,733.9066376,100.5404718,1,9.443015464,17.40788694,0,1457.809985,8.96414566,0,11
30037,13.283498,19.143,51,518.5361467,637.3553391,202.7908098,1,15.91852339,33.07158761,0,1440.290036,9.109881401,2500,0
30085,0,42109.459,321,333.0559159,704.1290758,102.0326229,1,52.58417571,75.89764592,1,1372.76497,1.866885066,2000,84
30084,17.028794,10.44,32,245.5218613,566.803174,84.68936872,1,15.33949432,79.55519161,0,1477.154975,118.026947,1500,8
30083,12.840719,20.826,88,581.2051942,581.3137085,166.0416753,1,61.5115046,79.76544319,0,1424.960016,3.011193275,1500,26
30082,61.060905,3474.555,41,187.7523087,413.1097398,18.3354851,1,32.7460409,22.06967412,1,1424.595042,96.60914612,2500,21
30081,30.778398,33.635,190,343.2691193,720.78593,114.1478716,1,62.9599684,75.74941014,0,1352.324972,0.531729877,1500,36
30038,0,18179.892,558,395.7422074,723.4671709,88.09055861,1,2.988238999,9.385763746,1,1417.294962,1.549854517,1500,162
30039,61.060905,95602.266,1134,204.3380951,430.5239533,3.483483092,1,40.2219303,23.55155991,1,1451.969973,112.149353,2500,814
30040,13.283498,54.316,149,529.4945161,626.3969696,200.1071599,1,17.02320817,44.8510146,0,1400.504961,24.09203529,1500,53
30032,75.795175,114.364,244,207.8284271,488.6904756,70.9180036,1,55.12168184,63.11055091,0,1220.92501,5.105052471,2000,59
30080,0,41.943,114,350.3279938,703.8275606,85.89327327,1,46.36482067,54.10973144,0,1410.36003,0.366511703,2000,26
30077,17.028794,550.44,190,188.6101731,513.4062043,120.150718,1,18.89158542,101.838769,1,1428.610013,88.94450378,1200,87
30076,8.071,0.809,6,604.0163774,582.4142136,169.4450885,1,39.1199801,41.01916012,0,1320.570011,0.518565595,2500,5
30063,12.840719,24.546,49,653.7909806,507.8994949,92.71220477,1,52.41017208,84.06082295,1,1248.300028,19.22040939,1200,3
30062,0,41.047,97,349.884343,712.7564928,97.95618896,1,51.07455231,59.94316666,0,1432.260009,0.853019595,0,18
30061,295.2518,118.948,186,162.8061325,345.8132752,84.08439123,1,44.02716551,59.62959404,1,1256.695029,5.751775265,3000,160
30013,93.954487,77.529,144,633.9503602,521.9411255,101.5080979,1,77.35222718,69.20029146,0,1402.694976,43.85221863,1500,58
30014,0,7338.758,231,327.4284989,688.5432893,86.9250059,1,50.20938259,73.64768979,1,1442.845025,0.56216526,2000,85
30060,93.954487,47.783,118,640.5361467,515.3553391,94.94898208,1,80.98385143,73.52451572,0,1407.805041,47.79260635,1500,7
30045,30.778398,1158.498,350,229.2497834,567.5189027,101.0671194,1,18.39616365,64.26931295,1,1473.139918,39.67738724,2000,113
30057,12.233823,14.598,37,423.529004,722.550432,90.95188318,1,12.51764014,14.92047061,0,1226.765022,5.222047329,0,6
31054,2059.634923,7.904,30,835.7808794,789.3523805,44.57949698,1,8.421566869,39.44444052,0,1628.629961,103.9147186,1000,0
31051,2059.634923,129.819,19,837.9818895,791.5533906,28.36730193,1,18.00736373,32.31004233,0,1637.390022,136.1394501,1000,2
31046,2059.634923,33.299,261,775.3666658,728.9381669,92.59029339,1,59.40072114,56.28727895,0,1622.790036,70.85447693,0,0
31045,2059.634923,6.831,20,762.9991334,716.5706345,76.46436216,1,45.52511928,37.89910195,1,1630.090029,83.85152435,0,0
31014,2059.634923,4.321,31,883.2783541,795.8448045,155.8124037,1,15.08941168,17.61445016,0,1603.445046,54.98108673,1200,0
31029,2059.634923,23.472,53,896.805266,850.3767671,96.46955716,1,61.18538553,89.92126765,0,1619.870074,94.36267853,800,0
31006,2059.634923,51.147,109,888.9474016,842.5189027,105.6450771,1,66.29507308,74.92283915,0,1619.139953,78.13121033,1000,1
31093,2059.634923,1108.257,120,825.7098116,779.2813127,46.17269053,1,18.04710218,32.25232309,1,1627.900014,89.35146332,0,0
31092,2059.634923,21.141,330,877.5088014,771.9158723,171.7931146,1,34.36143563,35.79101325,0,1593.955038,52.68408203,0,0
31061,2059.634923,992.419,16,953.314934,906.8864351,166.129745,1,95.74803021,73.07995903,0,1609.284971,129.6425476,800,0
31008,2059.634923,7.798,76,920.9179644,848.7148622,162.9613722,1,37.31441117,36.1452422,1,1601.984978,62.27767944,1200,0
31011,2059.634923,43.407,31,768.7737367,722.3452378,79.89892162,1,64.65787528,62.13871354,0,1646.515057,103.8653259,700,3
31081,2059.634923,19.485,202,873.0651506,779.1879503,159.1409777,1,28.21239942,30.34642087,0,1598.700042,52.83982849,0,0
31017,2059.634923,6.227,78,855.6509371,771.1463197,144.2838204,1,41.99920948,44.48996781,0,1599.794962,55.66547394,1200,0
31091,2059.634923,54.492,326,869.0062761,797.3889604,135.7158201,1,30.29963284,32.7255959,1,1611.474986,55.14572906,1100,0
31096,2059.634923,1034.879,655,958.9301577,888.4844148,188.5565786,1,73.61274984,56.67037984,1,1577.53001,60.3465538,1200,14
31018,2059.634923,10.467,69,769.2245302,722.7960313,90.23041874,1,56.12716558,51.52615273,1,1625.345025,68.782547,0,0
31059,2059.634923,1857.034,290,861.2245302,814.7960313,40.28019799,1,68.34929863,79.73892138,1,1647.974951,138.3084259,0,40
31040,2059.634923,625.871,970,839.6925676,793.2640687,82.03841042,1,37.60564971,72.21475629,1,1625.345025,59.91130447,0,21
31085,2059.634923,142.057,1025,922.9474016,839.6143571,171.9646134,1,28.26135605,26.39405697,0,1594.320011,55.57367325,1200,5
31052,2059.634923,477.082,221,848.4377336,802.0092347,43.51304672,1,3.08094995,47.95002889,0,1633.374965,91.88240051,1000,22
31048,2059.634923,73.358,147,752.5432893,706.1147904,85.72089834,1,57.79635034,51.16643912,1,1633.374965,80.53675079,1000,13
31047,2059.634923,28.38,453,765.3666658,717.1808076,105.564112,1,71.99707371,68.25383527,0,1620.235047,65.95953369,0,1
31036,2059.634923,30.801,81,800.3372286,753.9087297,80.47041469,1,48.03904714,52.48571498,0,1620.600021,65.30500031,0,1
31104,2059.634923,32.119,240,832.9940828,758.4478349,129.6796119,1,61.53532706,64.1028819,1,1599.065015,51.20413971,1200,1
31101,2059.634923,20377.242,300,792.5554826,746.1269837,50.13541061,1,18.39592628,10.77899044,1,1627.53504,89.17324066,1000,39
31102,2059.634923,769.48,1738,909.9352083,810.2001436,177.4437036,1,12.71797366,10.81116201,1,1589.575007,54.38555145,1200,70
31071,2059.634923,5.782,31,832.2489168,785.8204179,97.21052309,1,53.11579612,73.04352704,1,1616.949937,56.24552917,0,1
31069,2059.634923,45.101,323,813.9646456,760.5067094,103.7383673,1,63.74642257,80.45752173,1,1615.12507,56.12776566,0,1
31067,2059.634923,37.575,87,811.5382387,765.1097398,58.90305313,1,31.26642422,33.97700553,1,1630.819976,76.32826233,0,1
31050,2059.634923,65206.479,4099,812.5260454,766.0975465,35.0335395,1,1.627221368,6.868643217,1,1629.360082,84.88650513,1000,884
31065,2059.634923,5.638,19,935.7880221,889.3595231,141.6685988,1,89.40204209,89.1219519,0,1607.825077,110.6320496,800,0
31084,2059.634923,92.893,81,871.4204897,824.9919908,83.33388628,1,42.49785965,87.57246288,0,1621.329968,66.79356384,1000,2
31079,136.584952,404.551,1179,756.0702013,672.7371568,155.6823255,1,121.477886,116.7116909,1,1585.924923,49.21101761,1000,43
31064,2059.634923,14.744,18,811.9940828,765.5655839,75.48869347,1,39.47330328,52.45043285,1,1631.18495,75.15804291,0,0
31001,2059.634923,10.708,24,777.3544725,730.9259736,70.97413606,1,36.97149537,30.12478959,0,1625.709999,76.22304535,0,1
31049,2059.634923,46.616,665,788.7514421,737.6366517,102.0822858,1,69.58166353,70.66306135,0,1616.949937,67.73014832,0,0
31032,2059.634923,111.211,801,896.0895372,836.7737367,139.1481577,1,39.45375711,39.89096228,1,1606.365008,56.36697769,1100,0
31024,2059.634923,42.841,615,777.5088014,730.4945161,99.64588155,1,67.54413178,65.44365792,0,1620.235047,68.23265076,0,1
31022,136.584952,38.835,474,851.7098116,749.6316011,163.8378819,1,55.68177949,57.64691564,0,1596.875,54.28152847,1200,0
31094,2059.634923,22.92,429,789.9818895,716.6072145,130.8085123,1,97.91547613,97.37681903,0,1603.080072,54.88557434,0,0
31106,2059.634923,4.587,20,871.6509371,825.2224382,56.45751597,1,25.20631798,70.1497236,0,1641.039932,121.7131882,700,1
31105,2059.634923,21.525,32,830.8103166,784.3818177,34.98651447,1,18.04923551,28.32631093,0,1633.009992,114.2556763,1000,0
31103,2059.634923,14.606,48,820.3077913,773.8792924,78.17190747,1,37.9242124,59.72764013,0,1629.360082,68.93477631,0,3
31097,2059.634923,12.772,38,849.6336931,802.6194078,105.593203,1,58.91235164,61.04834997,1,1618.410006,54.77912521,0,2
31095,2059.634923,113.93,14,818.9818895,772.5533906,42.27751951,1,17.14996982,22.94125986,1,1633.374965,116.2132797,0,0
31090,2059.634923,14.994,24,794.9108217,748.4823228,60.18589311,1,26.45205062,23.55745159,1,1627.170067,82.07810974,0,2
31088,2059.634923,9.314,66,850.550432,804.1219331,67.16607054,1,22.90463619,65.5695451,0,1633.739939,86.23583221,0,0
31087,2059.634923,9.616,20,787.7148622,741.2863633,55.57806406,1,38.75756748,37.05173496,0,1640.309985,110.8965073,700,4
31086,2059.634923,11.861,71,854.4499269,808.021428,73.2290443,1,29.28425078,72.05908333,0,1632.645018,80.61761475,0,0
31083,2059.634923,10.607,17,866.6093065,820.1808076,40.1946941,1,21.7117491,59.26743691,0,1676.444976,147.030899,0,2
31082,2059.634923,15.63,45,856.8519472,810.4234483,43.30339478,1,11.48398497,54.21293008,0,1639.945011,117.0341797,800,2
31080,2059.634923,448.91,1170,787.923015,741.4945161,90.03505493,1,59.05799092,58.06196676,0,1619.504926,66.84802246,0,1
31055,2059.634923,23.042,38,756.4844148,710.0559159,84.61669612,1,52.50816163,44.46972174,0,1630.455003,78.33087158,0,0
31078,2059.634923,75.14,79,842.3077913,795.8792924,66.66080989,1,22.12649385,60.76997226,1,1631.549923,83.83266449,0,1
31077,2059.634923,7.69,77,858.0773439,811.648845,90.03315313,1,45.94374268,76.79667826,0,1623.519983,66.20941925,0,2
31074,2059.634923,15.114,33,822.2661608,775.8376618,59.36555082,1,24.39971913,41.46829393,0,1628.264987,79.67006683,0,2
31073,2059.634923,49.346,843,809.8103166,726.4772721,140.4589355,1,86.16541158,88.59529716,0,1600.525084,52.5388298,1100,0
31072,2059.634923,4.168,17,850.8225099,804.394011,57.36197837,1,13.47568049,58.22944273,0,1634.105086,85.65261841,1000,0
31070,2059.634923,25.76,75,902.5453814,856.1168825,134.5018332,1,59.6778455,59.82368193,0,1606.729982,77.34451294,1000,1
31068,2059.634923,9.077,37,866.3372286,819.9087297,48.41557722,1,19.02200723,62.4038826,0,1639.945011,116.0995483,800,0
31063,2059.634923,25.419,34,783.3422792,736.9137803,56.87618219,1,29.86311009,24.5200332,0,1630.090029,96.61347198,1000,0
31060,2059.634923,5.78,72,859.9768389,803.5899705,118.092053,1,46.45507959,48.60189936,1,1616.21999,54.04873657,1100,0
31053,2059.634923,212.232,196,751.4549776,705.0264787,93.62782123,1,60.25735442,52.43964874,0,1634.835033,77.21900177,1000,3
31044,2059.634923,52.418,41,777.5432893,731.1147904,63.50801423,1,41.21320682,37.24502314,0,1635.929954,100.8056259,800,2
31066,2059.634923,13.399,41,732.6976183,686.2691193,113.9758158,1,80.2148095,72.68026515,0,1622.059915,65.56344604,1000,0
31043,2059.634923,18.71,147,872.6214998,788.1168825,149.0931447,1,24.6369344,27.19645445,0,1607.459929,56.90429688,1200,1
31020,2059.634923,21.37,36,835.668181,789.2396821,21.52476883,1,15.97502249,28.91091357,0,1642.135026,145.2051697,800,1
31039,2059.634923,104.662,57,847.7392488,801.3107499,20.84265971,1,24.00021102,39.93933813,0,1643.594921,138.0957794,800,1
31037,2059.634923,168.502,201,808.3077913,761.8792924,86.52878426,1,48.83563515,62.84354924,1,1623.519983,62.95518112,0,4
31035,2059.634923,28.596,53,826.6509371,780.2224382,70.13451665,1,29.29899695,54.71117502,0,1628.994935,74.03419495,0,3
31034,2059.634923,19.501,54,814.3372286,767.9087297,69.43600163,1,34.19841737,47.47859893,1,1631.18495,75.1259613,0,0
31033,2059.634923,722.149,465,738.3300859,691.901587,99.23532657,1,73.1238117,66.93731556,1,1643.960068,89.08505249,1000,9
31031,2059.634923,7.75,33,865.4915575,819.0630586,88.78183843,1,45.76150092,79.51214269,0,1623.519983,68.06355286,0,0
31027,2059.634923,33.284,77,876.3788591,829.9503602,66.34446362,1,32.75414085,78.70625743,0,1636.660075,112.6384583,800,4
31026,2059.634923,13.14,27,857.1240251,810.6955262,33.70306678,1,16.68121784,50.06981949,0,1645.784936,133.5648804,800,1
31089,2059.634923,619.097,829,750.3250353,703.8965363,104.1520245,1,69.74519916,63.73126699,1,1626.804919,69.19365692,1000,21
31025,2059.634923,25.32,263,761.295598,714.8670991,101.5813124,1,67.5249833,62.98941956,1,1626.804919,69.43061829,0,2
31098,136.584952,57.072,621,784.3128419,686.920923,163.5560082,1,119.3460191,121.5917826,1,1589.939981,46.55324554,1100,6
31042,2059.634923,10.074,69,823.5209947,777.0924958,92.38357846,1,49.89816716,75.05904648,1,1623.15501,59.57076645,0,3
31062,2059.634923,13.819,51,765.4255403,718.9970414,85.08691673,1,50.84414476,44.38341223,0,1625.709999,76.16791534,1000,1
31075,2059.634923,75.476,1158,780.3666658,723.394011,111.6826846,1,79.6132062,77.38484001,0,1612.204933,62.99045563,0,1
31023,2059.634923,29.546,62,774.6559877,728.2274888,65.54120454,1,34.46994868,26.89262346,1,1626.804919,83.50031281,1000,6
31016,2059.634923,33.236,570,795.9108217,714.920923,139.3700841,1,99.30683858,101.7516742,0,1603.445046,58.99371719,0,1
31015,2059.634923,10.639,32,800.1950929,753.766594,71.98098698,1,41.8065125,42.05894865,0,1622.059915,70.67394257,0,0
31013,2059.634923,400.05,69,829.4966081,783.0681092,28.39037581,1,12.63397282,24.02131935,0,1636.294928,139.608963,1000,1
31056,2059.634923,121.897,473,739.7686861,683.3818177,128.0581519,1,93.55850666,87.57948264,1,1613.665001,57.44955826,1000,15
31057,2059.634923,22.668,88,920.6164492,874.1879503,140.7797981,1,74.0136965,73.78023243,0,1606.365008,90.10816956,1000,1
31012,2059.634923,21.061,165,872.6753237,826.2468248,116.3140907,1,53.23490057,54.62766235,0,1618.774979,58.79124451,1100,0
31010,2059.634923,14.991,180,801.2661608,737.8498551,115.7204375,1,79.83607599,86.10984328,0,1604.90494,59.14834595,0,0
31009,2059.634923,18.328,41,861.1362184,814.7077195,63.04692278,1,22.16770843,68.15606351,0,1634.105086,91.14852142,1000,4
31007,2059.634923,34.398,89,832.0945879,785.666089,55.35676004,1,15.27347489,45.07740142,1,1628.264987,86.55379486,0,1
